latitude,longitude,smell_value,smell_description,feelings_symptoms,additional_comments,zip_code_id,zipcode,epoch time,date & time,date,sprague_miles,portland_pipeline_miles,south_portland_terminal_miles,gulf_oil_miles
43.6428,-70.2336,4,Chemical odor,,,1018,04106,1629966145,Thu Aug 26 04:22:25 2021,08/26/21,2.6710766114727034,2.099044483017378,2.6306818683195203,0.5975923151178738
43.6418,-70.2327,5,Gulf tanks,Sick,,1018,04106,1630037230,Fri Aug 27 00:07:10 2021,08/27/21,2.7067005563706923,2.1108318947605116,2.6636086993616455,0.680065936837534
43.6326,-70.2709,3,Petroleum,,,1018,04106,1630066030,Fri Aug 27 08:07:10 2021,08/27/21,0.8388924404405631,0.2153060546782024,0.7562972489928633,1.982998888490883
43.634,-70.2852,4,,Petroleum ,,1018,04106,1630068273,Fri Aug 27 08:44:33 2021,08/27/21,0.230010237829751,0.762765823003744,0.13356909164361092,2.5407494602458867
43.6292,-70.2717,3,Oil,,,1018,04106,1630070217,Fri Aug 27 09:16:57 2021,08/27/21,0.9211424888530964,0.029187508865756467,0.8243497111571175,2.1652706056742024
43.6318,-70.2739,4,Tar,,,1018,04106,1630073794,Fri Aug 27 10:16:34 2021,08/27/21,0.7291027941659528,0.20586796664925433,0.6377483611827256,2.1359857988287816
43.6352,-70.2861,3,"Petroleum fumes
",,,1018,04106,1630100544,Fri Aug 27 17:42:24 2021,08/27/21,0.13983522609822746,0.8397264332854535,0.06475813186991757,2.546189325267886
43.6311,-70.2838,2,Oil tanks,,,1018,04106,1630100798,Fri Aug 27 17:46:38 2021,08/27/21,0.4422019915061721,0.6360012072141713,0.34230440863668765,2.57527013387036
43.6315,-70.2843,5,Petroleum stench,Awefull irritating odor,,1018,04106,1630101565,Fri Aug 27 17:59:25 2021,08/27/21,0.40869781649943526,0.6658568821123545,0.31039376052386125,2.5827677175915174
43.6347,-70.2891,5,Burnt oil smell. ,Sinus irritation. ,,1018,04106,1630103769,Fri Aug 27 18:36:09 2021,08/27/21,0.22001961395387132,0.96142192127222,0.2088416491290638,2.6975488532501215
43.6253,-70.278,1,,,,1018,04106,1630162282,Sat Aug 28 10:51:22 2021,08/28/21,0.9249134054438958,0.44412931059544725,0.8208472119235118,2.580152914378909
43.6227,-70.2997,3,Woodsmoke,Cough ,,1018,04106,1630289922,Sun Aug 29 22:18:42 2021,08/29/21,1.2044132478137888,1.498158205114819,1.1652656277304259,3.5579068727766656
43.6432,-70.2316,3,Oil fumes,,,1018,04106,1630322263,Mon Aug 30 07:17:43 2021,08/30/21,2.7741595104302563,2.201236771206917,2.7341516507533066,0.6326517567291736
43.6235,-70.3019,3,Woodsmoke or other unknown burning materials ,,,1018,04106,1630339324,Mon Aug 30 12:02:04 2021,08/30/21,1.2253176734835838,1.5877475716479765,1.1961094458290407,3.6228215714289487
43.6441,-70.2284,4,"Industrial, oil",,,1476,04107,1630376079,Mon Aug 30 22:14:39 2021,08/30/21,2.9420571598951883,2.372640100438554,2.9032001965332794,0.706062888610545
43.641,-70.2404,3,Oil fumes,,,1018,04106,1630404987,Tue Aug 31 06:16:27 2021,08/31/21,2.31747389462467,1.7389318182879725,2.2742599702060082,0.6401503110713255
43.6318,-70.2718,4,Oil,,,1018,04106,1630409096,Tue Aug 31 07:24:56 2021,08/31/21,0.8211026331042927,0.16112091439282755,0.7332538873359054,2.0526274808625478
43.634,-70.2856,5,Oil,,,1018,04106,1630410377,Tue Aug 31 07:46:17 2021,08/31/21,0.22561016991293828,0.7810905572373209,0.13439206879688237,2.5587234098172607
43.629,-70.2597,3,Oil fumes ,,,1018,04106,1630410430,Tue Aug 31 07:47:10 2021,08/31/21,1.4522682005482948,0.5812798795127283,1.3678242869630548,1.7786382908359573
43.6372,-70.2776,5,Oil,It's really strong,,1018,04106,1630411716,Tue Aug 31 08:08:36 2021,08/31/21,0.44051182088978347,0.619221707924006,0.39484618571924246,2.1018551021813314
43.633,-70.2323,3,Fumes ,,,1018,04106,1630412046,Tue Aug 31 08:14:06 2021,08/31/21,2.7238476917555956,1.9669134056923179,2.6604297478053844,1.2482048471213454
43.6436,-70.2464,5,"Strong petroleum, terrible since last nite around 1030pm!",,,1018,04106,1630416502,Tue Aug 31 09:28:22 2021,08/31/21,2.050419527225176,1.5822604594362515,2.017670573338123,0.5695517414428575
43.6348,-70.2705,2,Petroleum tank fumes ,,,1018,04106,1630419272,Tue Aug 31 10:14:32 2021,08/31/21,0.8132076450524919,0.3687144218825001,0.7444960058198988,1.8766544841909665
43.636,-70.2555,4,Crossing Portland bridge into SoPo terrible petroleum smell!! ,,,1018,04106,1630452597,Tue Aug 31 19:29:57 2021,08/31/21,1.5490732132731566,0.9093853635296921,1.4912694101323287,1.2640884291783856
43.6358,-70.2437,3,Petroleum ,,,1018,04106,1630454469,Tue Aug 31 20:01:09 2021,08/31/21,2.139729436573426,1.4483151058057688,2.0819821823825237,1.0189429538065318
43.6428,-70.2432,5,Petroleum,,,1018,04106,1630466775,Tue Aug 31 23:26:15 2021,08/31/21,2.1967039083890474,1.6803396081071065,2.1597906718549083,0.5440898519791925
43.6439,-70.233,4,Chemical fumes,,,1018,04106,1630467186,Tue Aug 31 23:33:06 2021,08/31/21,2.71271063628685,2.160076830751043,2.6748419039009375,0.5511308464257924
43.6427,-70.2322,5,Awful burnt chemical smell getting worse,Headache,,1018,04106,1630468333,Tue Aug 31 23:52:13 2021,08/31/21,2.7394703000302094,2.1593240862751366,2.6984309541909175,0.6416922210400846
43.6302,-70.2825,5,Oil,The air is thick with oil fumes.,,1018,04106,1630581189,Thu Sep  2 07:13:09 2021,09/02/21,0.522695359357654,0.5633046145717959,0.4202202004719623,2.5529470349477896
43.6295,-70.285,3,Oil tanks,,,1018,04106,1630585405,Thu Sep  2 08:23:25 2021,09/02/21,0.5378664044960338,0.6863845426113645,0.4449832713642278,2.684472399517955
43.632,-70.2738,3,Tar,,,1018,04106,1630586929,Thu Sep  2 08:48:49 2021,09/02/21,0.7264421740363095,0.2137546974813281,0.6361947796942551,2.1237235430850525
43.6339,-70.2707,4,Oily ,,,1018,04106,1630669413,Fri Sep  3 07:43:33 2021,09/03/21,0.8186007840413781,0.3057665292590385,0.7437494827874924,1.9208592561153988
43.6328,-70.2705,3,Oil/gas,,,1018,04106,1630669988,Fri Sep  3 07:53:08 2021,09/03/21,0.8523985428173505,0.23165352583395102,0.7713969969501778,1.9587025403999496
43.6322,-70.2698,3,Oil smell,Sinus irritation,,1018,04106,1630670570,Fri Sep  3 08:02:50 2021,09/03/21,0.9003563146999135,0.20109856058986855,0.817232553812186,1.9574141568675543
43.6258,-70.2613,3,,,,1018,04106,1630696951,Fri Sep  3 15:22:31 2021,09/03/21,1.4838543056466433,0.5618315435317931,1.3904613344502785,2.00747490229096
43.6242,-70.2761,3,,,,1018,04106,1630701755,Fri Sep  3 16:42:35 2021,09/03/21,1.0371409725010654,0.43861249107522626,0.9327077215066892,2.5631241263258424
43.6418,-70.2451,5,Horrible smell and has been happening every nite  lately. So tired of this!,,,1018,04106,1630726485,Fri Sep  3 23:34:45 2021,09/03/21,2.091555867683036,1.5629003493064126,2.052340779867535,0.6439353299069208
43.6428,-70.235,5,Oil fumes,,,1018,04106,1630750248,Sat Sep  4 06:10:48 2021,09/04/21,2.6017563897434206,2.0362825312135886,2.5617870438297397,0.5651998277314306
43.6315,-70.2689,3,Oil smell,Sinus irritation,,1018,04106,1630755791,Sat Sep  4 07:43:11 2021,09/04/21,0.9609684403648213,0.18290208056558718,0.8758471000866597,1.9546904179300064
43.6305,-70.2725,3,,,,1018,04106,1630764157,Sat Sep  4 10:02:37 2021,09/04/21,0.8364229071167097,0.09194437898421826,0.7423107302073195,2.1365213122246858
43.6305,-70.2705,5,,,,1018,04106,1630764916,Sat Sep  4 10:15:16 2021,09/04/21,0.9213937298525314,0.07967673603753615,0.830219389686299,2.0605137210915285
43.6309,-70.2824,3,gasoline ,,,1018,04106,1630771032,Sat Sep  4 11:57:12 2021,09/04/21,0.48019014743097593,0.5645766641836374,0.37679465842218507,2.5227303435209745
43.6319,-70.2687,4,,,,1018,04106,1630775822,Sat Sep  4 13:17:02 2021,09/04/21,0.9591711423775982,0.2106406194193078,0.8760389952581359,1.9288981830639156
43.6326,-70.2874,5,Petroleum distillates,"Sore throat, burning eyes",,1018,04106,1630794431,Sat Sep  4 18:27:11 2021,09/04/21,0.3227674022604196,0.8345344263669204,0.2533928806800705,2.682629342749317
43.6378,-70.2305,5,Burning trash,Sore throat,,1018,04106,1630801891,Sat Sep  4 20:31:31 2021,09/04/21,2.798531296993311,2.1211563983922046,2.745746894848407,0.9752048339479883
43.642,-70.2462,5,"Petroleum, every nite at 10pm ish. This needs to stop!!!!",,,1018,04106,1630813960,Sat Sep  4 23:52:40 2021,09/04/21,2.039347576602365,1.524803691618346,2.00124949609848,0.6570002296947128
43.6326,-70.2691,5,Intense oil smell,"Headache, having to close all windows",,1018,04106,1630820632,Sun Sep  5 01:43:52 2021,09/05/21,0.9228732680076275,0.24082373802948426,0.8425728553549966,1.9127776260736338
43.635,-70.2829,3,Petroleum fumes,,,1018,04106,1630945223,Mon Sep  6 12:20:23 2021,09/06/21,0.2325156099954345,0.6946505942134269,0.13583843493880507,2.406917627477148
43.6356,-70.2546,4,Petroleum,Eye irritation,,1018,04106,1630970987,Mon Sep  6 19:29:47 2021,09/06/21,1.5957590845440284,0.936020925156871,1.5364894320623854,1.258503974992327
43.639,-70.2509,1,,,,1018,04106,1630977216,Mon Sep  6 21:13:36 2021,09/06/21,1.7813437147417823,1.2139469707826687,1.7345373328152203,0.9593501765484995
43.6336,-70.2863,5,Oil,Headaches,,1018,04106,1631023776,Tue Sep  7 10:09:36 2021,09/07/21,0.24974449138219312,0.8031733716738109,0.16890514124021205,2.602374435857407
43.667,-70.2469,3,Smoke smell - like cigarettes but I don’t see anyone smoking nearby.  ,Nasal irritation,,987,04101,1631037433,Tue Sep  7 13:57:13 2021,09/07/21,2.8554164147411365,2.866665590170531,2.8826427335086104,1.2143900137558346
43.6345,-70.2362,4,,,,1018,04106,1631195913,Thu Sep  9 09:58:33 2021,09/09/21,2.519954066283013,1.7904094372248194,2.459423149617995,1.1024624842991466
43.6342,-70.2861,3,Petroleum fumes,,,1018,04106,1631283991,Fri Sep 10 10:26:31 2021,09/10/21,0.20873481972551797,0.8095645072771711,0.1263431833019555,2.5752399294584776
43.6331,-70.2695,4,,,,1018,04106,1631286874,Fri Sep 10 11:14:34 2021,09/10/21,0.8924954671092258,0.26463703939847005,0.8143286790348581,1.9065395759081984
43.6326,-70.2714,4,Oil smell,,,1018,04106,1631288040,Fri Sep 10 11:34:00 2021,09/10/21,0.8157965110471557,0.2144896403421817,0.73249563800356,2.0027871881806907
43.6311,-70.2702,5,Oil,,,1018,04106,1631289783,Fri Sep 10 12:03:03 2021,09/10/21,0.9144911093298823,0.12339048576442428,0.8259979042991089,2.021872192855245
43.6287,-70.274,3,,,,1018,04106,1631289825,Fri Sep 10 12:03:45 2021,09/10/21,0.8554621341535462,0.14652560573616824,0.7546744482389364,2.274357207849076
43.6311,-70.2708,4,Oil tank fumes,,,1018,04106,1631302970,Fri Sep 10 15:42:50 2021,09/10/21,0.8879629582775268,0.11335411648732203,0.7986199977793368,2.044666608390513
43.6296,-70.2804,4,Petroleum tank fumes ,,,1018,04106,1631303940,Fri Sep 10 15:59:00 2021,09/10/21,0.6060360115741692,0.4561398251099358,0.501620276900111,2.4889124409112573
43.6336,-70.269,5,Intense oil smell,Headache,,1018,04106,1631311314,Fri Sep 10 18:01:54 2021,09/10/21,0.9061196070953934,0.30588301568954973,0.8312517427455712,1.8654651825176796
43.6408,-70.2453,4,Petroleum ,,,1018,04106,1631331160,Fri Sep 10 23:32:40 2021,09/10/21,2.0722571217434154,1.51777080340239,2.0299277880347413,0.7111508168418842
43.6331,-70.2688,5,Intense gasoline odor,Nausea,,1018,04106,1631354550,Sat Sep 11 06:02:30 2021,09/11/21,0.9257794979313255,0.2784630254411463,0.8483853031695056,1.8792255328562104
43.6432,-70.2462,3,,,,1018,04106,1631359535,Sat Sep 11 07:25:35 2021,09/11/21,2.0544452188521123,1.5733428774401836,2.0202740931675693,0.5864515173344399
43.6645,-70.2443,3,Smoky smell,,,987,04101,1631362638,Sat Sep 11 08:17:18 2021,09/11/21,2.8288269958500605,2.77224596417184,2.84840569281358,1.013174199391032
43.6345,-70.2857,4,Burning oil ,,,1018,04106,1631379649,Sat Sep 11 13:00:49 2021,09/11/21,0.19069092970525237,0.8000129641767156,0.10101643377901834,2.5482470022164008
43.6536,-70.2716,4,Asphalt ,,,667,04102,1631402929,Sat Sep 11 19:28:49 2021,09/11/21,1.3542134795642093,1.6670065168675023,1.401161981458637,1.6147751159465429
43.6457,-70.274,4,Asphalt,,,667,04102,1631464617,Sun Sep 12 12:36:57 2021,09/12/21,0.8544471027813773,1.128693718808793,0.8809210220809707,1.7466464666525807
43.667,-70.2453,2,,,,987,04101,1631548904,Mon Sep 13 12:01:44 2021,09/13/21,2.9114244420268136,2.9016695067791103,2.936618629463581,1.1929879470622484
43.6353,-70.2878,3,Petroleum fumes,Headache,,1018,04106,1631566164,Mon Sep 13 16:49:24 2021,09/13/21,0.14954776192404498,0.9187394517902854,0.13299071036370647,2.621348533332448
43.6249,-70.289,5,Petroleum ,"Nausea, sore throat ",,1018,04106,1631614794,Tue Sep 14 06:19:54 2021,09/14/21,0.8613425670300924,0.9420336800469657,0.7852002918674093,3.028144301194522
43.6283,-70.2927,5,,,,1018,04106,1631614903,Tue Sep 14 06:21:43 2021,09/14/21,0.692295728322626,1.0751007698395505,0.6450813275999531,3.0576495915520088
43.6446,-70.2776,4,,,,667,04102,1631618110,Tue Sep 14 07:15:10 2021,09/14/21,0.6747574519558924,1.0911468629255958,0.7125915007608237,1.9380483008257816
43.6332,-70.2882,4,Petroleum fumes / exhaust fues,It's getting worse around here. Not better,,1018,04106,1631618562,Tue Sep 14 07:22:42 2021,09/14/21,0.2916310106847382,0.8844020128370663,0.23848895095016312,2.6999692039794483
43.6307,-70.26,3,Oil fumes,,,1018,04106,1631620241,Tue Sep 14 07:50:41 2021,09/14/21,1.396206439703133,0.5712844471497603,1.3167177574117672,1.6918032677956143
43.6478,-70.242,3,"Gasoline, tank fumes",,,1018,04106,1631622147,Tue Sep 14 08:22:27 2021,09/14/21,2.339982807552957,1.9369566329426136,2.3171739195202092,0.20513714615143208
43.6485,-70.2727,4,Asphalt ,,,667,04102,1631741752,Wed Sep 15 17:35:52 2021,09/15/21,1.0392460480220995,1.3160744925707688,1.0737976032351921,1.6574594825056599
43.6416,-70.2436,5,,,,1018,04106,1631760051,Wed Sep 15 22:40:51 2021,09/15/21,2.163819092284227,1.6192120480044916,2.1233987801463075,0.6291455472300277
43.6283,-70.276,5,Oil,,,1018,04106,1631792060,Thu Sep 16 07:34:20 2021,09/16/21,0.8067662753556767,0.24998744878480864,0.7034314207748947,2.368548733471112
43.6319,-70.2847,5,Petroleum stink,Trouble breathing,,1018,04106,1631806260,Thu Sep 16 11:31:00 2021,09/16/21,0.3770095758386196,0.6915705307043668,0.2803050675723243,2.586417325818787
43.6294,-70.2831,5,,,,1018,04106,1631853786,Fri Sep 17 00:43:06 2021,09/17/21,0.5648938539853335,0.5913029055108682,0.46477899247587107,2.608397874582867
43.6202,-70.2703,4,Gas/oil fumes,,,1018,04106,1631856892,Fri Sep 17 01:34:52 2021,09/17/21,1.4261682839275336,0.6451637580210736,1.3217332143080325,2.5823065346567495
43.6299,-70.2888,2,,,,1018,04106,1631880028,Fri Sep 17 08:00:28 2021,09/17/21,0.5196926368332099,0.8770632744542878,0.4525831569002922,2.8332165127258104
43.6347,-70.2806,5,,,,1018,04106,1631906062,Fri Sep 17 15:14:22 2021,09/17/21,0.3382891628401674,0.5887222429158057,0.24971883922376156,2.313545384311844
43.6345,-70.2316,3,Burning ,,,1018,04106,1631911554,Fri Sep 17 16:45:54 2021,09/17/21,2.749641910639386,2.016850259517286,2.689527672165157,1.161214559995106
43.6294,-70.2868,3,Oil tanks,,,1018,04106,1631912432,Fri Sep 17 17:00:32 2021,09/17/21,0.5405684030354826,0.7765321238175106,0.457945337998817,2.764650827780504
43.6466,-70.3299,5,"Burning tires, oil","Eye irritation, sore throat",,1018,04106,1631918124,Fri Sep 17 18:35:24 2021,09/17/21,2.2721597783497263,3.1633027464514023,2.351742513051198,4.522911842169061
43.6335,-70.286,4,Tank fumes,,,1018,04106,1631929226,Fri Sep 17 21:40:26 2021,09/17/21,0.2573911171014396,0.7866811208296409,0.17179373843876034,2.591999213451717
43.6305,-70.2856,4,b*llsh*t and negligence ,"Nausea, disillusionment, facial grimacing forever",,1018,04106,1631969451,Sat Sep 18 08:50:51 2021,09/18/21,0.46583796190060417,0.7197484727418125,0.3758994592356486,2.673918229957194
43.6327,-70.272,4,Oil tanks ,,,1018,04106,1631977486,Sat Sep 18 11:04:46 2021,09/18/21,0.7854642104073842,0.22417162292701712,0.7018133209391099,2.022528498555786
43.6287,-70.287,3,,,,1018,04106,1631989373,Sat Sep 18 14:22:53 2021,09/18/21,0.5893804608282268,0.7884628603399452,0.5073546480230475,2.7986820560646697
43.6746,-70.2764,4,Industrial ,"Headache, nausea, burning eyes ",,2188,04103,1631996607,Sat Sep 18 16:23:27 2021,09/18/21,2.6341403786361774,3.1299146788588286,2.711449484844099,2.4933282041228892
43.6299,-70.2674,3,Gassy,,,1018,04106,1632018303,Sat Sep 18 22:25:03 2021,09/18/21,1.077197149414952,0.1967057417094874,0.9879577743737836,1.9763444481623103
43.6283,-70.275,3,Oil tanks,,,1018,04106,1632050453,Sun Sep 19 07:20:53 2021,09/19/21,0.8399444296984844,0.20344273016781458,0.7374875573459859,2.3303366443983755
43.6276,-70.2739,3,Oil/asphalt,,,1018,04106,1632051687,Sun Sep 19 07:41:27 2021,09/19/21,0.912918530769885,0.18532531281651157,0.8106224361912396,2.321222733569553
43.6294,-70.2784,3,Oil smell,,,1018,04106,1632061729,Sun Sep 19 10:28:49 2021,09/19/21,0.6724627018443784,0.3560262152999211,0.5683078042987622,2.415822622933174
43.63,-70.2921,4,Gas/tar smell ,,,1018,04106,1632061894,Sun Sep 19 10:31:34 2021,09/19/21,0.5745626776820411,1.042412124935402,0.5333476038385315,2.9744627266346164
43.6336,-70.253,5,Petroleum ,Horrible toxic smell on a beautiful day!!,,1018,04106,1632067532,Sun Sep 19 12:05:32 2021,09/19/21,1.690532402622612,0.9585582578911874,1.6244556606736216,1.3303611855403965
43.6334,-70.287,4,Fuel oil smell,Again!,,1018,04106,1632072662,Sun Sep 19 13:31:02 2021,09/19/21,0.26523394597657396,0.8314626060316497,0.19480913643557785,2.6399227987577865
43.6264,-70.2601,4,Bitumen/asphalt,,,1018,04106,1632104629,Sun Sep 19 22:23:49 2021,09/19/21,1.51413743378323,0.5998669051934553,1.4229713792299432,1.94033203947239
43.6306,-70.2844,5,Petroleum stink,Wake me up gagging,,1018,04106,1632106327,Sun Sep 19 22:52:07 2021,09/19/21,0.4680309812974554,0.6607350155356428,0.3713447986085002,2.6188560016439544
43.6321,-70.2463,4,Burnt tar,Nausea,,1018,04106,1632109318,Sun Sep 19 23:41:58 2021,09/19/21,2.0382930240363204,1.2639442160451946,1.9697639681938257,1.2978431399229333
43.6534,-70.2548,4,Propane/tar burning ,Headache and sore throat,,987,04101,1632109615,Sun Sep 19 23:46:55 2021,09/19/21,1.9379183404764477,1.8477085844436882,1.9465473306177112,0.7881093670533791
43.6418,-70.2452,5,Burning oil or tar,,,1018,04106,1632111144,Mon Sep 20 00:12:24 2021,09/20/21,2.0866083894193874,1.5587034465396592,2.047434277829595,0.6460636775023655
43.6451,-70.2361,4,"Strong petroleum smell (25 Henley, South Portland, ME)",so strong windows must remain closed ,please fix leak.,1018,04106,1632113342,Mon Sep 20 00:49:02 2021,09/20/21,2.5762223425129287,2.065743161291359,2.5426030812539224,0.39789444308775207
43.6226,-70.2702,4,Oil or gas; fuel-like,headache,,1018,04106,1632134799,Mon Sep 20 06:46:39 2021,09/20/21,1.2957498996109478,0.48036511557643397,1.1919863215119237,2.4475724044315106
43.62,-70.2701,3,Oil,Can’t take full breath of aor,,1018,04106,1632137772,Mon Sep 20 07:36:12 2021,09/20/21,1.4432404636399891,0.6597860223063754,1.338806710813502,2.587545015567661
43.6304,-70.2838,5,Really bad petroleum odor,Difficulty breathing,,1018,04106,1632139460,Mon Sep 20 08:04:20 2021,09/20/21,0.48868236838249973,0.6293884956277072,0.38970100296229016,2.600502419797007
43.6308,-70.2832,5,Sulphur/sewer gas,,,1018,04106,1632161705,Mon Sep 20 14:15:05 2021,09/20/21,0.4714159877994209,0.6030037301711157,0.3699330828104438,2.560396633428732
43.6325,-70.2817,4,Sulphur/sewer gas,,,1018,04106,1632169367,Mon Sep 20 16:22:47 2021,09/20/21,0.4018573675412616,0.560948728691315,0.29762927391176225,2.4354793128280354
43.6514,-70.2731,5,,,,667,04102,1632194610,Mon Sep 20 23:23:30 2021,09/20/21,1.1859435555609648,1.5174730676966288,1.2317532498508823,1.6749858028375446
43.6424,-70.2462,3,Oil/petroleum,Headache- wakes me up fron sleep,,1018,04106,1632207270,Tue Sep 21 02:54:30 2021,09/21/21,2.0440180575531572,1.540656531975196,2.0072297445235385,0.6331485401314871
43.6295,-70.2854,5,Woken again to really strong petroleum odor,Difficulty breathing,,1018,04106,1632214490,Tue Sep 21 04:54:50 2021,09/21/21,0.5356252258121083,0.7064103504989147,0.44478046869534354,2.701417351501535
43.6322,-70.2675,5,Oil ,"Eyes burning, throat hurts. Headache and loss of sleep (smell extremely bad all night and permeates into home)",,1018,04106,1632221392,Tue Sep 21 06:49:52 2021,09/21/21,1.0076002073864543,0.26622860630059014,0.9271968849065392,1.8701523670170606
43.6323,-70.2707,4,Oil tanks,,,1018,04106,1632226882,Tue Sep 21 08:21:22 2021,09/21/21,0.8561802121741061,0.19590822291680185,0.7723357899411315,1.9880051365207674
43.6385,-70.3102,4,Jet exhaust ,"Headache, coughing",,1018,04106,1632226937,Tue Sep 21 08:22:17 2021,09/21/21,1.194706431077837,2.0449182425203416,1.2595537450803231,3.622365513638934
43.6323,-70.2674,3,Oil and gas,Slight headache,,1018,04106,1632228726,Tue Sep 21 08:52:06 2021,09/21/21,1.009954770028992,0.2746520501701156,0.9301146639024763,1.8618090500578062
43.6411,-70.2322,4,Gas,,In morning,1018,04106,1632256748,Tue Sep 21 16:39:08 2021,09/21/21,2.7263699933517853,2.1149345697134097,2.6814775188913953,0.7344735923847352
43.6507,-70.2682,3,Petroleum,Lightheadedness,Coming from the Sprague and Global oil tanks across the Fore River,667,04102,1632347638,Wed Sep 22 17:53:58 2021,09/22/21,1.3040150993806492,1.474483768366083,1.3324379508928774,1.4281967050180733
43.6334,-70.2856,1,,,,1018,04106,1632408612,Thu Sep 23 10:50:12 2021,09/23/21,0.2665534106447896,0.765503476750154,0.17568027779686615,2.5772220813116213
43.62,-70.2763,1,,,,1018,04106,1632565668,Sat Sep 25 06:27:48 2021,09/25/21,1.293319031850466,0.7033419388441051,1.1902211454204614,2.781601770647095
43.6275,-70.2599,1,,,,1018,04106,1632571199,Sat Sep 25 07:59:59 2021,09/25/21,1.4869629269505444,0.5867837216038029,1.3984479367805205,1.8706586904230809
43.6328,-70.2872,3,Gas fumes from the oil tanks,,,1018,04106,1632578521,Sat Sep 25 10:02:01 2021,09/25/21,0.30764599597581493,0.8285642759540317,0.23666845339287687,2.6674298215588026
43.6297,-70.286,3,,,,1018,04106,1632579424,Sat Sep 25 10:17:04 2021,09/25/21,0.5198329906044796,0.7365777479066248,0.43237632330332165,2.719657855551827
43.6363,-70.2782,4,industry,,,1018,04106,1632603615,Sat Sep 25 17:00:15 2021,09/25/21,0.41527719530445334,0.5838519471009569,0.3558398402921802,2.156142517842606
43.632,-70.2676,3,Gasoline oder,Sinus irritation,,1018,04106,1632668398,Sun Sep 26 10:59:58 2021,09/26/21,1.0077659370238516,0.25303663843673846,0.9263554429530202,1.883125213804666
43.632,-70.2726,3,"Tar, oil",,,1018,04106,1632671646,Sun Sep 26 11:54:06 2021,09/26/21,0.779172167527769,0.18493770717947314,0.6909850346773997,2.0757119649026565
43.625,-70.2619,4,,,,1018,04106,1632671706,Sun Sep 26 11:55:06 2021,09/26/21,1.4891801009834362,0.563821465085989,1.3938269922802238,2.070278622824917
43.63,-70.2722,3,Oil,,,1018,04106,1632677435,Sun Sep 26 13:30:35 2021,09/26/21,0.868349801806265,0.05719802337853284,0.7730849655685984,2.1473824295829456
43.6312,-70.2705,5,Oil,,,1018,04106,1632677446,Sun Sep 26 13:30:46 2021,09/26/21,0.8979761365438172,0.12405793061254516,0.8094647130635663,2.028748157298547
43.6327,-70.2686,5,Oil smell,,,1018,04106,1632685442,Sun Sep 26 15:44:02 2021,09/26/21,0.9440926939927635,0.2590858614828936,0.8648636127549917,1.8891201177705066
43.6305,-70.2705,3,,,,1018,04106,1632691570,Sun Sep 26 17:26:10 2021,09/26/21,0.9213937298525314,0.07967673603753615,0.830219389686299,2.0605137210915285
43.6327,-70.2662,5,Oil ,Coming into the house! This is so not ok - inability to enjoy the evening cool air due to headaches ,,1018,04106,1632704011,Sun Sep 26 20:53:31 2021,09/26/21,1.058233576633438,0.33752561316535046,0.9814219109855162,1.7986907476193434
43.6479,-70.2769,3,Barber foods processing fumes. ,,,667,04102,1632756237,Mon Sep 27 11:23:57 2021,09/27/21,0.8791023756742657,1.3032935172377744,0.9283512868879791,1.870311257835304
43.6485,-70.273,4,,,,667,04102,1632779506,Mon Sep 27 17:51:46 2021,09/27/21,1.0293997847262986,1.3169652128505864,1.0650544687845092,1.672434593114139
43.6362,-70.3104,5,Jet exhaust ,"Coughing, wheezing, bad taste in mouth",,1018,04106,1632824705,Tue Sep 28 06:25:05 2021,09/28/21,1.2034337458759299,2.0120107665118008,1.257121444387347,3.6710297168269763
43.6309,-70.283,3,Petroleum  odor,Trouble breathing,,1018,04106,1632832911,Tue Sep 28 08:41:51 2021,09/28/21,0.4684608845939203,0.5941922281647994,0.36631292917363234,2.548243328457939
43.6291,-70.2836,4,,,,1018,04106,1632834030,Tue Sep 28 09:00:30 2021,09/28/21,0.5781958514029556,0.616916973411722,0.4799295011721211,2.6407308306004733
43.6349,-70.2913,4,Petroleum tank fumes ,,,1018,04106,1632915236,Wed Sep 29 07:33:56 2021,09/29/21,0.29273789109952597,1.0691118934688664,0.30917811150577973,2.793604412594112
43.6324,-70.2736,5,Oil tanks ,Headache ,,1018,04106,1632940950,Wed Sep 29 14:42:30 2021,09/29/21,0.7219912308281723,0.23153526219863296,0.634100843185136,2.099293511981827
43.6336,-70.2696,3,Oil,,,1018,04106,1632945207,Wed Sep 29 15:53:27 2021,09/29/21,0.8772858005466695,0.29593818510408193,0.8018067141268576,1.8891911112792297
43.621,-70.2666,3,Asphalt fumes,Throat,,1018,04106,1632951632,Wed Sep 29 17:40:32 2021,09/29/21,1.4965765039074872,0.6330824368727797,1.3935499082409872,2.4305754547905867
43.6297,-70.2714,5,My whole backyard smells strongly like oil.,,,1018,04106,1633019723,Thu Sep 30 12:35:23 2021,09/30/21,0.9130737789626884,0.014889514539759034,0.8180515775516037,2.1309590774027836
43.6446,-70.2755,4,,,,667,04102,1633033443,Thu Sep 30 16:24:03 2021,09/30/21,0.747629821763946,1.06547771706952,0.7744421689608361,1.8352173549683939
43.6353,-70.2685,4,Petroleum tank fumes ,,,1018,04106,1633055478,Thu Sep 30 22:31:18 2021,09/30/21,0.9057405888358162,0.4247902058827823,0.8416265526772444,1.7748811425042952
